,emp_length,annual_income,debt_to_income,delinq_2y,inquiries_last_12m,total_credit_lines,total_credit_limit,total_credit_utilized,num_historical_failed_to_pay,total_collection_amount_ever,current_installment_accounts,accounts_opened_24m,months_since_last_credit_inquiry,num_active_debit_accounts,total_debit_limit,num_mort_accounts,account_never_delinq_percent,public_record_bankrupt,loan_amount,term,interest_rate,paid_total,homeownership_OWN,homeownership_RENT,verified_income_Source Verified,verified_income_Verified,loan_purpose_credit_card,loan_purpose_debt_consolidation,loan_purpose_home_improvement,loan_purpose_house,loan_purpose_major_purchase,loan_purpose_medical,loan_purpose_moving,loan_purpose_other,loan_purpose_renewable_energy,loan_purpose_small_business,loan_purpose_vacation,application_type_joint,grade_B,grade_C,grade_D,grade_E,grade_F,grade_G,sub_grade_A2,sub_grade_A3,sub_grade_A4,sub_grade_A5,sub_grade_B1,sub_grade_B2,sub_grade_B3,sub_grade_B4,sub_grade_B5,sub_grade_C1,sub_grade_C2,sub_grade_C3,sub_grade_C4,sub_grade_C5,sub_grade_D1,sub_grade_D2,sub_grade_D3,sub_grade_D4,sub_grade_D5,sub_grade_E1,sub_grade_E2,sub_grade_E3,sub_grade_E4,sub_grade_E5,sub_grade_F1,sub_grade_F2,sub_grade_F3,sub_grade_F4,sub_grade_F5,sub_grade_G1,sub_grade_G4,initial_listing_status_whole
1168,5.0,30000.0,62.48,1,3,33,190832,57345,0,0,2,4,1.0,2,19700,3,69.7,0,32000,36,9.44,4079.86,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1169,,55000.0,30.87,0,1,51,138229,27127,0,0,3,14,4.0,4,56700,0,100.0,0,12000,36,6.07,747.09,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1170,2.0,101000.0,15.48,0,2,14,135747,77990,2,0,2,3,8.0,4,80100,1,100.0,1,40000,36,9.44,6359.04,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1171,2.0,32000.0,27.19,0,0,6,33184,18855,0,0,2,1,16.0,2,6300,0,100.0,0,17000,60,16.02,2052.82,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1172,0.0,55000.0,16.78,0,4,51,89714,28759,3,0,1,11,0.0,6,45600,1,97.5,1,10000,36,6.07,928.8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1173,0.0,39000.0,15.17,0,2,11,28128,21978,0,0,1,3,1.0,1,6500,0,81.8,0,30000,60,25.82,5389.03,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1174,,32844.0,20.94,0,0,13,92042,17611,0,0,1,2,,2,10800,2,92.3,0,3500,36,15.05,488.61,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1175,10.0,43125.0,22.49,0,0,27,133272,35518,0,181,8,2,,3,22800,3,96.3,0,8000,36,6.07,728.19,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1176,1.0,185000.0,9.71,1,0,24,559500,139253,0,0,0,0,,6,57000,1,91.7,0,30000,36,7.97,3732.15,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1177,10.0,63000.0,17.54,0,2,12,43416,23143,1,0,1,1,6.0,3,15500,3,83.0,1,21500,60,11.99,1883.96,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1178,2.0,94000.0,38.15,1,0,20,155770,99235,0,0,5,0,,3,45100,2,90.0,0,30000,36,18.45,3243.33,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1179,10.0,70000.0,25.63,0,0,17,325957,68792,0,619,3,7,17.0,4,17800,1,94.1,0,6600,36,9.92,421.8,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1180,5.0,70000.0,35.64,0,1,53,312819,87367,0,0,2,8,10.0,12,65200,1,100.0,0,21600,36,13.59,2185.54,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1181,2.0,31000.0,5.27,0,0,4,16600,7007,0,0,1,1,,1,6000,0,100.0,0,22000,36,9.43,2088.98,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1182,3.0,100000.0,4.38,1,0,6,237259,11796,0,1054,0,1,,2,14500,3,83.3,0,20000,60,16.01,1928.09,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1183,10.0,130000.0,9.55,0,1,15,60654,30322,2,300,2,6,5.0,2,16800,0,100.0,0,19000,60,11.98,1254.73,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1184,2.0,135000.0,14.18,0,6,48,423361,45946,0,0,3,20,4.0,10,25400,5,100.0,0,9600,36,10.91,1563.63,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1185,,50000.0,24.11,0,3,11,83700,38922,0,0,0,0,4.0,7,83700,0,100.0,0,12000,36,6.71,1097.87,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1186,1.0,40000.0,26.19,0,1,30,93437,81995,0,390,14,6,7.0,3,11100,0,90.0,0,3000,36,11.98,3001.2445833334004,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1187,10.0,50000.0,9.22,0,0,13,29100,16536,0,0,0,2,18.0,5,23100,0,100.0,0,9000,36,11.99,1189.56,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1188,8.0,46000.0,7.54,0,1,8,23825,8881,0,0,1,1,9.0,2,7500,0,100.0,0,16000,60,9.92,661.02,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1189,5.0,27000.0,9.47,0,1,20,44600,13764,0,0,0,3,11.0,4,23400,0,100.0,0,12850,36,11.98,844.83,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1190,9.0,77500.0,20.33,0,2,32,390156,52534,0,0,3,1,0.0,2,49800,4,100.0,0,15000,36,6.08,2279.33,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1191,,60000.0,16.32,0,0,29,93537,21993,0,0,1,3,,7,49500,0,100.0,0,18000,36,6.08,2735.17,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1192,10.0,44000.0,3.33,0,5,16,19500,3166,1,0,0,11,1.0,2,16300,0,100.0,1,10000,36,7.96,935.12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1193,10.0,26000.0,24.75,0,0,12,27282,10993,0,0,0,0,,1,9800,0,100.0,0,12000,60,9.93,1031.48,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1194,0.0,52000.0,12.65,0,1,14,49260,28122,0,1118,1,4,4.0,4,18400,0,100.0,0,8250,36,6.71,754.8,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1195,3.0,150000.0,8.7,1,0,29,35772,22532,0,0,2,3,,5,8000,1,96.6,0,28000,36,10.91,4628.42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,10.0,104000.0,13.39,0,1,14,362735,51772,0,0,2,5,10.0,2,10500,1,100.0,0,35000,60,19.03,35517.6607604402,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1197,,110000.0,19.4,1,3,49,141508,33018,0,4800,3,1,0.0,6,15200,2,91.8,0,8000,36,9.93,1284.99,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1198,5.0,50000.0,14.33,0,0,9,142869,13298,0,0,1,0,,1,14500,1,100.0,0,15000,36,7.34,1390.38,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1199,8.0,55200.0,22.17,0,0,26,102926,103627,0,0,3,5,,3,9400,0,95.7,0,8000,36,15.04,548.28,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1200,3.0,87000.0,18.41,0,1,25,55568,32366,0,1118,5,12,10.0,6,9600,0,88.0,0,13000,60,18.45,986.61,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1201,7.0,98000.0,10.71,0,5,29,94449,42682,0,0,2,3,2.0,2,30000,7,100.0,0,28500,60,9.44,2973.65,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1202,10.0,110000.0,17.35,0,0,14,520668,53146,0,0,3,5,17.0,1,22000,5,92.9,0,17000,36,6.08,2617.67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1203,5.0,51000.0,28.24,0,0,22,60906,21982,0,0,2,1,,2,18300,0,100.0,0,22400,36,7.35,2771.81,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1204,10.0,60000.0,23.58,0,1,27,221712,54852,0,0,1,2,8.0,2,17500,1,96.3,0,4000,36,13.59,540.66,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1205,10.0,25000.0,29.67,0,0,9,244946,28271,0,0,1,2,,2,6900,1,100.0,0,35950,60,17.09,4441.87,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1206,10.0,110000.0,27.29,0,1,61,486840,106502,0,0,2,11,7.0,8,59900,4,100.0,0,35000,60,10.91,3016.47,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1207,,72000.0,25.2,0,8,55,214942,46380,0,0,4,7,2.0,5,14800,6,100.0,0,5000,36,13.59,817.41,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,1.0,25000.0,15.56,0,0,4,19910,15502,0,0,1,3,15.0,1,6000,0,100.0,0,3900,36,5.32,467.49,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1209,10.0,90000.0,15.71,0,2,15,184929,31335,0,0,2,9,2.0,8,22700,1,86.7,0,11000,36,10.91,1754.97,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1210,10.0,83600.0,23.94,0,4,58,429662,90915,0,0,14,8,6.0,4,39500,2,100.0,0,14400,60,16.01,1037.97,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1211,5.0,70000.0,8.86,0,1,12,48837,22224,0,0,1,0,0.0,1,19000,0,100.0,0,40000,60,10.42,4244.59,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1212,9.0,61000.0,11.82,0,3,21,123140,38968,0,0,2,5,3.0,2,5800,2,90.5,0,2500,36,9.43,158.71,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1213,6.0,63000.0,9.31,0,2,54,214719,65744,0,0,5,4,8.0,1,26100,3,100.0,0,14400,60,9.43,868.1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1214,5.0,50000.0,20.93,0,0,19,66125,27035,0,0,5,1,,2,11500,0,100.0,0,7150,36,6.07,868.59,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1215,10.0,65000.0,24.02,0,0,29,89380,48829,0,0,2,4,,2,12900,0,100.0,0,22000,60,11.99,2431.7,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1216,10.0,109000.0,14.76,0,5,59,230050,24610,0,872,1,11,7.0,6,7500,3,72.9,0,5000,36,10.42,808.76,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,3.0,210000.0,8.75,3,1,16,355586,39189,0,0,1,3,5.0,7,13500,1,81.3,0,32000,36,14.07,2164.55,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1218,10.0,57626.0,18.34,0,1,28,94851,27368,0,0,2,3,12.0,0,0,3,92.9,0,25600,36,13.59,3460.11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1219,10.0,145000.0,20.75,0,10,27,315088,160285,0,0,6,6,3.0,3,10800,1,96.0,0,10700,36,10.9,686.64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1220,,37000.0,36.72,0,0,11,62928,52544,0,0,1,4,,4,16600,2,100.0,0,24000,60,14.08,2218.99,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1221,2.0,91000.0,19.57,0,1,27,392003,46564,0,0,3,6,1.0,3,24100,2,100.0,0,32000,60,11.98,2059.96,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1222,10.0,209000.0,19.76,0,2,39,803161,137382,0,0,4,7,8.0,6,45200,6,94.9,0,24000,60,11.99,24763.839657956098,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1223,3.0,125000.0,23.77,0,2,34,486854,101933,0,0,4,12,5.0,12,36050,1,68.0,0,30000,60,11.99,3315.97,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1224,2.0,105000.0,11.61,0,1,23,66599,35337,1,0,2,4,10.0,3,9900,0,100.0,1,4200,36,6.71,384.26,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1225,10.0,72000.0,24.86,0,0,15,261391,65409,0,0,2,3,17.0,2,41000,2,100.0,0,40000,36,9.92,2633.49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1226,8.0,40800.0,19.41,0,8,16,44986,34936,0,0,2,3,2.0,1,3500,0,100.0,0,15000,60,10.9,967.09,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1227,10.0,130000.0,29.11,0,6,40,504834,161681,0,0,9,6,5.0,8,61300,2,97.5,0,12000,36,9.93,1927.48,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1228,5.0,71500.0,5.79,1,1,30,31500,10203,0,0,0,1,3.0,4,19800,0,96.7,0,12000,36,11.99,1984.61,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1229,10.0,70000.0,22.92,0,2,30,67721,50469,0,0,4,1,5.0,5,20900,2,96.7,0,25000,36,5.32,3004.09,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1230,0.0,70000.0,27.64,0,1,47,135744,112846,0,0,5,13,4.0,1,5700,0,100.0,0,10000,60,18.45,748.67,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1231,0.0,88000.0,20.45,0,0,50,219974,135761,0,0,4,7,22.0,12,115000,2,100.0,0,25000,60,6.07,1443.99,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1232,4.0,75000.0,16.06,0,2,32,46334,34302,1,0,4,6,3.0,1,2500,0,77.8,1,3200,36,11.98,316.65,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1233,5.0,168000.0,30.87,0,2,21,1273085,154689,0,0,3,6,10.0,6,74900,6,100.0,0,15000,36,10.9,1393.93,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1234,2.0,40000.0,6.15,0,2,19,31600,4973,0,0,1,6,7.0,3,24200,0,100.0,0,8500,36,11.98,558.84,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1235,5.0,165000.0,14.91,0,4,17,220509,62310,0,0,5,3,2.0,0,2000,1,100.0,0,35000,60,12.62,3886.5,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1236,3.0,52000.0,30.33,0,0,18,108826,21203,0,0,3,4,15.0,4,10100,2,100.0,0,18000,60,10.9,1550.98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1237,2.0,98000.0,11.34,0,5,26,63115,48684,1,0,2,3,2.0,2,10500,0,100.0,1,10000,36,5.32,1201.64,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1238,4.0,55000.0,19.42,0,1,35,62148,33917,1,0,2,10,5.0,3,11800,0,97.1,1,4000,36,11.98,528.62,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1239,10.0,72000.0,13.48,0,3,28,301914,41727,1,0,2,7,3.0,2,14500,6,100.0,1,30000,60,19.03,3083.16,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1240,,75000.0,22.54,0,3,72,301345,129421,0,0,19,6,0.0,4,63500,4,100.0,0,8500,36,6.07,773.71,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1241,10.0,160000.0,12.48,0,0,28,215179,66075,0,0,3,6,15.0,6,18300,3,88.9,0,4000,36,13.59,536.13,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1242,,25000.0,27.7,0,1,15,31255,17238,1,0,1,3,9.0,2,6000,0,93.3,1,8000,36,12.61,524.91,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,0.0,375000.0,13.82,0,0,14,217648,104473,0,0,4,5,14.0,7,100400,0,100.0,0,35000,36,14.07,3564.87,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
